id,title,author,first_author_org,year,issue,page_start,page_end,abstract,keywords,clc_code,cite_count,doi,pdf_path
381,我国成文法体制下不同属性判例的功能定位,顾培东[1],四川大学法学院,2021,4,5,24,"依据法源属性,我国判例可分为指导性案例、示范性案例以及一般性判例三种类型,其法源属性分别为约束性法源、引导性法源和智识性法源.作为约束性法源的指导性案例,其功能主要体现为丰富司法规范体系结构,完善司法规范体系;作为引导性法源的示范性案例,其功能主要设定于重构司法见解控制体系,保障法律适用统一;作为智识性法源的一般性判例,其功能应定位于通过泛在的司法经验与智慧的流动,推动司法经验与智慧的共享.这种功能定位格局,使得我国判例运用既不同于英美判例法国家的制度与实践,也与法、德等欧陆成文法国家具有重要差异.",判例运用;指导性案例;示范性案例;一般性判例,D920.0,0,,法学三大刊论文/中国法学/我国成文法体制下不同属性判例的功能定位.pdf
382,我国政府架构下的权力配置模式及其定型化,门中敬[1],山东大学法学院(威海),2021,6,140,161,"权力配置模式是政府架构的核心.根据""相对地位""的形式标准与""立法权限配置""的实质标准,可将不同政府架构下的权力配置模式类型化为""分立制衡""""行政臣服于立法""""分工制衡""""议行合一""四种典型模式.按照上述类型化标准,我国政府架构下的权力配置模式并不属于上述任何一种典型模式.基于责任政治的二元化,在对我国政府架构下的权力配置模式定型化时,应综合采纳宪制和政制的双重标准,将我国政府架构下的权力配置模式定型化为""统分结合""模式.该模式下,""党的领导""规范为""分工协作""注入了新的内涵,即在党的领导原则统摄下,权力机关与行政机关目标一致、使命共同、协调运作.该模式的定型化,应综合考虑民主、责任和效能三个功能要素,并坚持以下完善路径:一是完善人民代表大会制度,加快建设责任政府;二是科学配置立法权限,尊重行政权的自主空间.","国家权力配置;党的领导;责任政治;""统分结合""模式;定型化",D922.1,0,,法学三大刊论文/中国法学/我国政府架构下的权力配置模式及其定型化.pdf
383,我国权责清单制度质效研究,刘启川[1],东南大学法学院,2025,2,227,246,通过对权责清单制度实施以来涉及行政裁判文书的实证考察，可以发现行政相对人、行政机关和法院在适用主动性、适用方式、适用目的及适用效果上出现态度迥异等情形，实际运行效果并不理想，这与“权责清单制度的基础性制度效用”功能预设和价值目标相差甚远。化解该问题的逻辑起点在于明确权责清单的法律性质和制度功能。在我国法治体系中，权责清单隶属于内部行政规范性文件，但其法律效果具有外溢性。在功能定位上，行政相对人可以藉由权责清单的规范性实现权利保护；行政机关应当恪守权责清单的自制性；法院应当就权责清单的规范性进行回应。因此，未来应当尊重行政相对人无条件适用权责清单，行政机关应当补正权责清单“正确性效力”并予以法治化适用，法院应当从基本理念、审查或援引规则、工作衔接机制等方面构建司法回应型体系，由此，在推进中国式现代化进程中进一步实现权责清单制度提质增效。,权责清单;权力清单;责任清单;制度效用;提质增效,D922.1,,,法学三大刊论文/中国法学/我国权责清单制度质效研究.pdf
384,我国民事司法多元化改革的现状与未来,周翠,浙江大学光华法学院,2018,1,53,76,内容提要为促进程序正义的实现，我国亟待对级别管辖、审限、举证期限、鉴定、诉讼义务等规范进行修订，并在此基础之上进行司法多元化、电子化和专业化的改革。有效的司法管理可以促进民事司法高效运转。但民事司法不是服务。为了实现十九大提出的“全面落实司法责任制”的要求，未来应当反思“司法服务论”的观点，并调整诉讼效率、当事人满意等考核指标，转而维护法官法定、武器平等、直接与言词等诉讼原则。尽管发展替代性纠纷解决尤其是在线调解机制具有积极意义，但司法的未来仍取决于诉讼而非调解。司法多元化的改革，仅意味着司法由两大支柱体系转向由诉讼、公证和调解构成的三大支柱体系。在“纠纷预防胜于纠纷解决”的政策指引下．对我国公证进行申．子化改革亦刻不容缓。,司法多元化;民事司法;审限;在线调解;大数据,D921,0,,法学三大刊论文/中国法学/我国民事司法多元化改革的现状与未来.pdf
385,我国民事庭审阶段化构造再认识,段文波[1],西南政法大学,2015,2,81,107,"我国民事庭审结构大致可分为法庭调查与法庭辩论前后两个阶段。在我国诉讼模式从职权主义转向辩论主义的情形下,这种以苏联为样本进行阶段性划分的庭审构造致使庭审各阶段功能重复与界限不清,并且在争点不明的情况下贸然进入证据调查容易肇致无的放矢等问题。观诸两大法系庭审设计,英美法系因陪审制而实行集中审理,故将审理分为审前和庭审两个阶段;又因采用证据分离主义,从而将事实主张与证据调查的功能分置于前述两个阶段。相反,大陆法系之德日由于采用口头审理方式之证据结合主义,因此诉讼程序整体上并未区别事实主张与证据调查两个阶段;又因实行辩论主义,从而将庭审区分为口头辩论与证据调查两个阶段以区别诉讼资料与证据资料。鉴于我国民事诉讼模式已经从职权主义转向辩论主义,加之采用并行审理方式,又因法律传统等因素,宜参照德日民事诉讼法庭审构造,对调我国现行庭审两阶段,激活法庭辩论并提高以争点为中心的法庭调查的效能。",庭审结构;辩论主义;口头辩论;证据调查,D9,73,,法学三大刊论文/中国法学/我国民事庭审阶段化构造再认识.pdf
386,我国民事案件开庭审理程序与方式之检讨与重塑,章武生[1],复旦大学法学院,2015,2,66,80,"我国民事案件庭审中存在的突出问题主要是法庭调查和法庭辩论两阶段的不当划分,许多复杂案件的审理没有确定争点且查清案件疑点的手段欠缺,直接导致了法官在争点模糊的情况下审查了大量没有必要审查的证据,法庭辩论的宝贵时间被挤占,造成相当比重的复杂案件审理终结后事实仍然不清等不良后果。此外,上诉审法院纠错功能无法正常发挥也是造成生效裁判错案比重较大的重要原因。改革落后的庭审方式,用现代诉讼理念和先进的庭审方式重塑我国的庭审制度是我国理论与实务界面临的一项重大的课题,改革的成功将会使我国的庭审水平产生质的飞跃。",开庭审理;法庭辩论;争点确定;疑点排除,D925.1,22,,法学三大刊论文/中国法学/我国民事案件开庭审理程序与方式之检讨与重塑.pdf
387,我国民事管辖审查程序的反思与修正,段文波[1],西南政法大学,2019,4,186,206,"对于管辖权审查,我国采用了立案庭前置审查为主,业务庭后置审查为辅的复式混合结构。由于原告和被告可以各自通过起诉与管辖权异议启动审查程序,这种审查启动权的时空错位导致了管辖权审查程序的割裂与繁复。基于司法政策考量设立的管辖权异议制度又进一步加剧了管辖权审查程序的繁杂性。而出于尊重当事人在管辖权方面意思自治所新设的应诉管辖制度,则因与复式混合审查构造无法衔接而近乎闲置。为使管辖审查程序更为简便高效、通畅协调,宜以单一后置审查模式取代复式混合审查构造,即仅由业务庭根据案情裁量开庭审寻双方当事人以增强程序保障,并增设非因错误而旨在避免迟延的移送。",复式混合审查;管辖权异议;应诉管辖;口头辩论;程序保障,D925.1,0,,法学三大刊论文/中国法学/我国民事管辖审查程序的反思与修正.pdf
388,我国民法典中的成年人自主监护:理念与规则,费安玲[1],中国政法大学比较法研究院,2019,4,106,127,"监护制度中的核心内容是监护人的确定。双方通过意定产生监护人,充分彰示出未来的被监护成年人的自由主动之意愿,宜称之为'成年人自主监护'。成年人自主监护制度远承罗马法'法是为人而设'之理念,近展我国本土'关注未来的被监护成年人意愿'之理念。从罗马法的成年人非自主'监护和保佐'模式到20世纪以来成年人自主监护的多种模式,揭示了立法对被监护成年人意愿的日渐尊重。我国民法典有关成年人自主监护的规则亟需体系化,成年人自主监护的缔约双方资格、监护人的条件、监护人主观同意与客观可能、双方合意的形式等规则应当细化。监护约定内容的限制规则、成年人自主监护登记备案规则、监护监督人规则、监护人报告规则、有偿监护规则等成年人自主监护规则的完善,不仅是理论研究的对象而且是立法完善的重要内容。",成年人自主监护;意定监护;监护规则,D923,0,,法学三大刊论文/中国法学/我国民法典中的成年人自主监护_理念与规则.pdf
389,我国海洋法权的宪法规范构建,杨华[1],,2024,1,286,304,海洋法权涵盖国家海洋主权、海洋防卫权、海洋管理权、海洋资源开发利用权、海洋通道安全利用权等方面的权力（利）和利益。通过对海洋法权属性与宪法规范属性的一致性、宪法的功能及其规范海洋法权的法理逻辑、世界各国海洋法权宪法规范的事实逻辑，以及我国海洋法权宪法规范构建的现实逻辑的分析，可归纳出海洋法权宪法规范的基本逻辑和重点内容。海洋法权宪法规范对实施国家海洋强国战略、维护海洋权益、完善我国海洋法律体系具有重要作用，我国应在《宪法》中确立海洋法权，通过《宪法》序言和具体条款适度建构海洋法权规范，进而为推进国家海洋强国建设提供根本法保障。,海洋法权;宪法规范;海洋法治;海洋强国战略,D993.5,,,法学三大刊论文/中国法学/我国海洋法权的宪法规范构建.pdf
390,我国环境公益诉讼制度的建构问题与解决对策,罗丽,北京理工大学法学院,2017,3,244,266,"新制度的建构,需要保证制度内部逻辑一贯,并处理好与已有制度间的衔接。我国环境公益诉讼制度的建构,在制度内部关系上,需要完善人民检察院提起环境民事公益诉讼的对象范围要件、解决人民检察院提起环境民事公益诉讼程序的冲突问题、设置社会组织提起环境民事公益诉讼的前置条件等;在制度外部关系上,需要充分发挥刑事附带民事诉讼制度的功能,协调新旧制度之间的关系,并根据环境行政主管部门、人民检察院、社会组织等在维护环境公共利益方面的职责顺序,确立相关环境行政主管部门、人民检察院、社会组织等在环境公益诉讼制度中的主体地位,妥善处理环境公益诉讼制度与已有制度外部间的功能重叠问题。",环境民事公益诉讼;环境行政公益诉讼;刑事附带民事诉讼,D922.68,58,,法学三大刊论文/中国法学/我国环境公益诉讼制度的建构问题与解决对策.pdf
391,我国电子商务法调整的社会关系范围,刘颖,暨南大学法学院,2018,4,195,216,"制定电子商务法首先应分析电子商务涉及的社会关系。电子商务产生了三类社会关系,其中一种是不改变各种商事交易的法律性质、仅将交易从线下转移到线上而产生的新的社会关系,新的社会关系为各类商事交易所共有且不在现有法律的调整范围内。国际立法和许多国内立法均将此类社会关系作为专门的电子商务法的调整对象。我国《电子商务法（草案）》在规范第三方平台等方面进行了有益的探索,但其综合性立法模式也存在诸多不足,最主要的是该项立法缺乏特有的调整对象,所规范的内容与现行制度存在重叠、交叉与矛盾,宣示性条款过多等问题。我国电子商务立法应整合我国《电子签名法》《合同法》的相关规定,主要规范数据电文与电子合同、电子商务平台、身份识别与信任服务等三类问题。",电子商务立法;《电子商务法（草案）》;调整对象;社会关系,D912.29,0,,法学三大刊论文/中国法学/我国电子商务法调整的社会关系范围.pdf
392,我国监察体制改革若干问题思考,"陈光中[1,2];邵俊[1,3]",国家2011计划司法文明协同创新中心 中国政法大学诉讼法学研究院,2017,4,23,36,"目前正在进行的监察体制改革是我国政治体制的重大改革,旨在建立＂集中统一、权威高效＂的监察体制。此项改革立足于中国国情,遵循法治规律,既传承了中国古代监察治吏的传统,又借鉴了域外有益经验。改革内容具有四大特点：监察权成为与行政权和司法权并列的国家权力;监察全覆盖;监察职权扩展到职务犯罪调查和处置;领导体制以垂直为主。这对于推进国家治理现代化和法治化具有重大意义。本文秉持惩治腐败与保障人权相平衡的理念,对职务犯罪的监察调查问题,以及监察权与司法权的衔接问题表明观点。",监察体制改革;国家治理现代化;监察权;司法权,D691.49,20,,法学三大刊论文/中国法学/我国监察体制改革若干问题思考.pdf
393,我国立法权的内在构成及其配置原理的完善,杨登峰[1],,2023,6,162,181,我国地方先行立法的权限难以界定。解决这个问题，需厘清我国立法权所包含的形式采用权、事务管辖权和规则设定权三个成分及其关系。目前，立法权的配置单纯依据法的形式与位阶，忽视了“事务的性质决定处理事务的方法”的基本规律，导致地方立法能力与任务不匹配。立足于立法权三个构成之间的内在关系，不仅应根据法的位阶配置事务管辖权，更应按事务的性质配置规则设定权，从而从权力层级配给制走向事务性质配给制，使地方立法的规则设定权与事务管辖权相适应。事务性质配给制仍应受事务权限、法律位阶、法律保留、备案审查等制度约束。在它们的节制下，地方立法不当行使规则设定权的风险小且可控。即便如此，为稳妥起见，向事务性质配给制转换仍须分授权和修法两步走。基于此，地方先行立法时应同时行使上位法的事务管辖权与规则设定权，且后者须根据前者来确定。,地方先行立法;立法权配置;权力层级配给制;事务性质配给制,D920.0,,,法学三大刊论文/中国法学/我国立法权的内在构成及其配置原理的完善.pdf
394,我国第三人撤销之诉的实践运行研究,郑金玉,河南大学法学院,2015,6,263,281,“规制虚假诉讼”被普遍认为是第三人撤销之诉的制度目的，然而我国《民事诉讼法》相关条文对此并无反映，实践中“虚假诉讼”也没有成为法院裁判此类案件的主要考量。我国第三人撤销之诉六项法定构成要件中，三项程序要件的理解与适用较为简单，原告的起诉不能满足其要求的，法院多数会在实体审理前予以驳回。原告主体适格问题较为复杂，一方面呈现程序要件的特征，另一方面又有显著的实体要件特征。此外，通过裁判文书可以看出，“原裁判错误”这一要件的运行有复杂化倾向。为适度简化第三人撤销之诉的司法实践，法院应以原告的权利依据为中心，综合审理、判断“原告主体适格”、“权益受损”和“原裁判错误”这三项实体要件。同时，为规范该类诉讼的程序运行，增强审理的条理性，减少裁判的随意性，法院应重视构成要件与程序阶段、裁判结果之间的对应关系，并合理安排各个要件的审理（查）顺序。,第三人撤销之诉;构成要件;虚假诉讼;原告适格,D922.291.91,28,,法学三大刊论文/中国法学/我国第三人撤销之诉的实践运行研究.pdf
395,我国继承制度的完善与规则适用,"杨立新[1,2]","中国人民大学法学院,中国人民大学民商事法律科学研究中心",2020,4,88,108,"民法典在《继承法》的基础上形成的继承编,对继承规则经过补充、修改,完善了我国继承制度。其主要进展包括:修改了遗产范围的规定,补充了继承人丧失继承权的事由和宽宥制度,新增了遗嘱信托,确认了打印遗嘱和录像遗嘱的效力,补充了转继承规则,废除了公证遗嘱优先原则,确立了遗嘱时间在后效力优先原则,补充遗产管理人制度等。其特点是:突出继承制度的私法属性,彰显对民事主体私有财产的保护;突出时代特点,在继承领域回应科技进步的要求;突出私法自治,尊重被继承人对其身后财产处置的自由意志;突出完善继承制度,补充修改继承规则。在法律适用中,应当明确完善继承制度的指导思想,对新规则正确理解准确适用,对新老继承规则统一理解和适用,区分强制性规定和示范性规定的适用方法,适当适用类推规则和补充法源,调整好继承法律关系,保护好继承关系中各方当事人的合法权益。",民法典继承编;继承规则;遗嘱;遗产管理人,D92,0,,法学三大刊论文/中国法学/我国继承制度的完善与规则适用.pdf
396,我国继承法自主知识体系的守正与创新,马新彦[1],,2024,2,105,125,《民法典》继承编在核心问题上一以贯之地保持了中国法本色，并形成了中国特色的继承法自主知识体系。但财富增长、家庭结构变迁、两性亲密关系多元化及代际关系在伦理关系上的绝对优势地位等，给继承法自主知识体系守正提出了严峻的挑战。创新是我国继承法自主知识体系守正的保障，而创新必须正视与应对时代提出的问题。应以习近平新时代中国特色社会主义思想为理论基础，以社会主义核心价值观为价值引领，正视新时代发展阶段对既有制度提出的拷问，对既有规范进行解释论创新，并将社会主义核心价值观融入裁判文书的释法说理，以实现继承法自主知识体系的持续性、科学性及内在道德性。,法学自主知识体系;守正创新;限定继承;代际传承性遗产,D923.5,,,法学三大刊论文/中国法学/我国继承法自主知识体系的守正与创新.pdf
397,我国网络信息的政府治理机制研究,尹建国[1],华中科技大学法学院,2015,1,134,151,"全球范围内的网络信息政府治理模式可大致归纳为网络自由主义、网络现实主义、网络管制主义和网络威权主义四种类型。我国网络信息的政府治理,宜采取介于宽、严截然不同两级间的“中间型”模式,一方面承认政府治理网络信息的正当性,另一方面也强调政府之干预应恪守严格边界。为此,应从四个方面转变治理理念、创新网络信息政府治理的既有模式：从政府主导到网络企业与行业组织主导;从技术控制到德性善治;从直接强制、堵塞控制到间接威慑、合作疏导;从零散分治到综合协同。还需辅之构建与完善网络信息内容分级制度、实名制制度、行政正当程序制度与主体制度等“一揽子”具体支撑制度。",网络信息;政府治理;网络法治,D63,54,,法学三大刊论文/中国法学/我国网络信息的政府治理机制研究.pdf
398,我国网络法治的经验与启示,徐汉明,中南财经政法大学法治发展与司法改革研究中心,2018,3,51,70,"我国网络治理法治体系建设历经了由＂集中管控模式＂向＂法治模式＂的转型跨越,呈现出＂快速起步、重点突破、跨越转型＂的样态。24年网络治理法治实践的启示是,＂试验引领型＂创制路径是网络治理法治建设的基本面向;＂填充配套型＂创制方式是网络治理法治建设的有效途径;＂协调平衡型＂创制手段是网络治理法治建设的可靠方法;＂挖掘转化型＂创制智慧是网络治理法治建设的有力支撑。未来推进网络治理体系和治理能力现代化的路径在于准确判断网络社会治理的阶段性特征,全面分析和厘清其所依赖的社会物质生活条件;加快构建网络治理法治理论体系、学术体系、话语体系及其人才培养模式;优化网络治理结构;完善网络治理法治实施、法治监督和法治保障体系。",网络治理;网络强国;数字经济;智慧社会,D625,0,,法学三大刊论文/中国法学/我国网络法治的经验与启示.pdf
399,我国行政法法典编纂的程序主义进路选择,王万华[1],中国政法大学诉讼法学研究院,2021,4,103,122,"以是否对行政法体系进行完全法典化为标准,行政法法典编纂进路可分为两种:完全法典化进路与程序主义进路.受20世纪以来行政法出现程序化和主观化发展趋势的影响,域外行政法法典编纂普遍采程序主义进路.程序主义进路强调回应行政法治实践需求,以行政活动遵循的一般性行政程序法律规范为法典的核心内容,对行政组织法、行政实体法和行政救济法,仅部分实现法典化.法典名称是否采用行政程序法,并非这一进路的标志.基于以下因素考量,我国行政法法典编纂宜采程序主义进路:更有助于实现政府治理现代化这一法典编纂的根本目的、具备更充分的单行法基础、可增强行政法法典的体系性及突显行政法治基本精神、更有利于克服现代法典编纂面临的""常与变""困境.",行政法法典;法典编纂;程序主义进路;行政活动,D922.1,0,,法学三大刊论文/中国法学/我国行政法法典编纂的程序主义进路选择.pdf
400,我国行政给付义务类型化及其法律拘束,胡敏洁[1],,2023,2,90,108,行政给付义务包括法定职责、协议和道义三种类型，进而形成垂直、水平和补充三种样态。基于这些类型，给付义务的内在法律拘束依循是否需要给付、以何种形式给付、谁有权请求给付和谁来给付展开。其中，是否给予给付阶段便需要对底线性的给付义务加以判断，在关乎公共性的问题上也不能随意采取私法方式。行政给付义务的外在法律拘束则更应强调以实体权益的实现来整合行政给付义务目标，结合行政给付义务的不同类型，设定公私法调整密度有所差异的具体法律规则。垂直和水平样态的行政给付义务，可借助法律关系理论予以整合。,行政给付义务;类型化;公私法;法律拘束,D922.182,,,法学三大刊论文/中国法学/我国行政给付义务类型化及其法律拘束.pdf
401,我国证券集体诉讼的制度创制与初步实践研究,焦津洪[1],,2023,3,182,202,2019年修订的《证券法》确立了具有中国特色的证券集体诉讼制度，首单司法案件“康美药业案”也顺利结案。比较而言，境外证券集团诉讼本质上属于私人执法，尽管它具有一定公共性并在公共执法和私人执法的平衡调整过程中不断优化完善。而我国则在制度构建理念上，注重统筹发挥公和私的力量、主要以公的力量推动私利实现，有机混合了公共执法与私人执法，同时注重借鉴境外证券集团诉讼实践优点并发挥我国资本市场独特优势，呈现出混合式中国特色证券集体诉讼内涵及其特征。从“康美药业案”的执法实践来看，在执行定位、选案标准、案件重大疑难复杂问题处理等过程中，都充分体现了公共性特征，通过公共执法的私人化充分保护了投资者合法权益，避免了境外证券集团诉讼滥诉、律师费用暴增等弊端，体现了中国方案的优势。,证券集体诉讼;境外证券集团诉讼;康美药业案,D922.287,,,法学三大刊论文/中国法学/我国证券集体诉讼的制度创制与初步实践研究.pdf
402,我国证券集团诉讼的模式选择与制度重构,章武生,复旦大学法学院,2017,2,276,302,"我国证券市场虚假陈述、内幕交易、操纵股价等大规模侵权事件频发,但由于行政监管和司法救济乏力,遭受损失的投资者往往投诉无门,很难获得有效的救济。增设对证券市场侵权者威慑力极强的退出制证券集团诉讼制度在我国不仅具有必要性,而且具有可行性。我国目前已经具备了建立退出制证券集团诉讼制度的环境和技术条件。同时,导致美国集团诉讼负面作用较大的因素,有的在我国并不存在,例如错综复杂的双重法院制度;有的在我国比较容易得到控制,例如巨额的律师费用和好讼的法律文化。从现实情况来看,我国增设证券退出制集团诉讼的价值可能会远远大于美国等发达国家,其弊端则可能明显小于上述国家。",集团诉讼;证券集团诉讼;加入制;退出制,D925.1,59,,法学三大刊论文/中国法学/我国证券集团诉讼的模式选择与制度重构.pdf
403,我国轻罪案件的程序实践检讨,张栋[1],华东政法大学刑事法学院,2024,6,264,282,“程序出罪”是一个中国化的概念，当前对这一概念的解读存在一些认识误区。所谓“程序出罪”实为实体出罪，实践中其影响在于为检察裁量权的扩展提供了更大的实施空间，而我国目前基于重罪体系的刑事诉讼结构难以适应轻罪案件中检察裁量权的不断扩张。以认罪认罚从宽制度改革为典型例证的“检察官裁判”使检察裁量权进一步宽松化，由此产生了向侦查阶段的传导效应。要谨慎防范检察裁量权扩大所产生的风险，以及裁量权向侦查阶段过度转移而导致的检察失权问题。在轻罪案件办理中，可以引入“家庭模式”，构建“诉前考察+审前转处”机制，注重对轻罪被追诉人的规训；完善撤案监督制度，强化检察官在审前证据把关的主导功能；依托“一站式”执法办案管理中心打造轻罪案件公检法协同办案平台，在以证据为中心的刑事指控体系下为轻罪案件打造全流程简化程序。,轻罪案件;程序出罪;以证据为中心的刑事指控体系;检察官裁判,D925.2,,,法学三大刊论文/中国法学/我国轻罪案件的程序实践检讨.pdf
404,我国逮捕与羁押制度改革若干问题探讨,"陈光中[1];路旸[2,3]",,2023,5,5,26,在犯罪类型结构发生变化、技术管控能力显著增强的背景下，我国近年来启动了新一轮逮捕与羁押制度改革。实证研究表明，2020年以来，我国逮捕率与审前羁押率均持续降低，但是依然存在逮捕率下降不均衡、逮捕条件适用不规范、羁押必要性审查效果不彰等问题。域外关于审前羁押的合宪性辩论、基本原则与改革方案对我国具有借鉴意义。深化逮捕与羁押制度改革的基本思路是：审查逮捕准确化，防范逮捕率过快降低造成“两重风险”；风险评估数字化，将风险程度与监管措施准确匹配；羁押决定民主化，建立完整的审前阶段权利保护体系。在制度与技术方面，应以构建本土化的风险量化评估机制为中心，推动考核制度、替代措施、电子监控、羁押听证等相关改革。,逮捕;羁押;社会危险性;电子监控;风险量化评估,D925.2,,,法学三大刊论文/中国法学/我国逮捕与羁押制度改革若干问题探讨.pdf
405,我国逮捕制度改革检讨,刘计划[1],中国人民大学刑事法律科学研究中心,2019,5,137,157,"基于无罪推定与保障人权原则,逮捕作为未决羁押处分,应当受到严格规制。我国三次修改《刑事诉讼法》,均对逮捕制度进行了改革。1996年修法,修正了逮捕的证据要件;2012年修法,明确了逮捕的社会危险性要件即必要性要件,确立了准诉讼化审查程序模式,并构建了羁押必要性审查制度。实证研究表明,这两次修法对逮捕适用没有产生明显影响,未能有效减少逮捕适用,过度适用逮捕的问题未获解决。根本原因是,检察机关惯于先行作出""有罪认定""进而奉行""构罪即捕"",不能真正履行逮捕社会危险性即必要性要件审查义务。2018年修法,仅在逮捕条件条文中增加一款社会危险性考虑因素的规定,并无实质意义。鉴于检察机关审查批准逮捕模式无法克服自身局限,遭遇改革瓶颈,建立法院统一审查逮捕模式从而实现逮捕审查司法化方为出路。",逮捕制度;逮捕条件;逮捕审查程序;羁押必要性,D925.2,0,,法学三大刊论文/中国法学/我国逮捕制度改革检讨.pdf
406,我国金融机构股东加重责任的扩张与规范,赖虹宇[1],,2023,4,200,219,金融机构股东加重责任关乎股东私人利益与社会公共利益之平衡。域外股东加重责任来源于风险防范语境下的公私合作治理需求，控股公司结构决定了加重责任虽然对有限责任有所偏离，但具有私法逻辑支撑。我国的股东加重责任覆盖了整个金融行业，并聚焦于主要股东而不限于控股股东，在范围与对象两个维度上呈现出扩张现象。此种扩张具有现实合理性，但对私法秩序形成挑战并引致诸多规范困境，亟待立法回应。但特定行业立法无法应对此种扩张，金融稳定法的公法定位也难以直接填补私法基础。而公司法则能作为规范我国特殊实践的立法载体，实现法律层面设定、覆盖整个金融行业、契合公私合作治理、补足私法正当性等多重目标，并可合体系地针对金融控股公司进行差异化的规则设计。,股东加重责任;金融控股公司;金融稳定法;公司法,D922.28,,,法学三大刊论文/中国法学/我国金融机构股东加重责任的扩张与规范.pdf
407,我国飞跃上诉的制度构建:兼论有限三审制的改革路径,方斯远[1],暨南大学法学院/知识产权学院,2020,5,202,222,"我国现阶段尚不具备实行全面三审终审制的条件,但有必要通过有限三审制的试点改革,纠正对再审和提高受案标的额等改革措施的过度依赖,为事实审与法律审的分离以及许可上诉标准的构建等问题的解决积累经验,为金字塔式的司法统一机制以及三审制提供制度铺垫。政策形成型飞跃上诉有助于最高人民法院通过亲历审判形成政策,克服现行法律统一与发展机制的不足,亦能避免对我国两审终审制的根本冲击,是有限三审制最合适的制度选择。在具体的制度设计上,需根据我国的司法现状与改革目标量体裁衣。应当将试点范围限定在最高人民法院各巡回区,以当事人合意作为启动要件,以一审法院的前期审核为基础,由最高人民法院根据系争法律问题的典型性和重要性裁量受理。",飞跃上诉;审级制度;许可上诉;有限三审制,D92,0,,法学三大刊论文/中国法学/我国飞跃上诉的制度构建_兼论有限三审制的改革路径.pdf
408,我国食品安全责任强制保险的法律构造研究,于海纯[1],对外经济贸易大学法学院,2015,3,244,264,食品安全责任保险有助于保障大规模侵权中的受害人权益、激励经营者强化主体责任意识及能力、构建合理的风险分担机制。强制立法不仅有助于做实上述效应，且与当下通过政府综合治理增进食品行业信用的实际需要相契合。立法形式应从部门规章向行政法规、法律过渡，采取“政府主导与商业基础相结合”的运营模式；通过试点确立强制保险中食品、食品企业及行业的基准范围，限定保险人资质并加强激励，赋予受害人直接请求权；通过合同的订立与解除创造投保人的选择权与保险人的竞争市场，由监管机构制定基准保费并以此指导保险人确定具体保费，强化保险费的奖惩功能，完善保费确定与调整中的第三方评估与听证机制；责任范围应限于人身损害并应设定责任限额，超出责任范围和责任限额的损害应通过风险救助基金、“基本险加附加险”等模式拓展赔偿能力；投保人应具有如实告知、配合检查与事前防范等义务，因受害人故意目】发的人身损害属于保险人的免责理由；最后还应完善行政与司法治理等配套制度建设。,食品安全责任强制保险;食品安全治理;信用增进;风险分担,D922.14,35,,法学三大刊论文/中国法学/我国食品安全责任强制保险的法律构造研究.pdf
409,执行价款分配模式转型之辨,陈杭平[1],,2023,5,269,288,《民事强制执行法（草案）》第179条从以平等主义为重心的二元主义转向统一的优先主义，规定普通债权人按照查封财产的先后顺序受偿。据称此条旨在促进强制执行法与破产法的协调互补，突出执行效率理念。然而，我国法制在近代化过程中选择了平等主义而非优先主义，并在改革开放后形成了二元主义。在原理层面，优先主义相对于平等主义，在债权人公平、执行效率、债务人保护、制度协调四个方面均无明显优势。自完成现代主权国家的建构以来，平等主义更契合我国的具体国情与执行体制。从二元主义转向统一的优先主义的时机和条件尚不成熟。现阶段应当对相对平等主义加以完善，形成更好地平衡公平与效率的执行价款分配模式。,执行价款分配;平等主义;优先主义;群团优先主义,D925.1,,,法学三大刊论文/中国法学/执行价款分配模式转型之辨.pdf
410,执行时效期间的再改革,"霍海红[1,2]",浙江大学光华法学院,2020,1,241,259,"2007年《民事诉讼法》修正时对申请执行期限作了重大改革:名称由""申请执行期限""修改为""申请执行时效"",期间从1年或6个月统一加长为2年且可以中止和中断。虽然从时效理论和实践效果观察,该项改革属重大进步,但仍有巨大提升空间。执行时效期间应在坚持时效身份的前提下独特化:为保障判决的确定性和安定性,平衡申请执行人与被执行人利益,缓解执行难困境,提升时效规则体系化,执行时效期间应显著长于普通诉讼时效期间。建议坚持""诉讼时效统一化""思路,在民法典总则编对""判决确认之请求权""规定10年的特别诉讼时效期间。即使暂时维持执行时效与诉讼时效的""二元并立""立法体例,《民事诉讼法》也应将执行时效期间加长为10年。",执行时效;诉讼时效;终本程序;执行难,D92,0,,法学三大刊论文/中国法学/执行时效期间的再改革.pdf
