id,title,author,first_author_org,year,issue,page_start,page_end,abstract,keywords,clc_code,cite_count,doi,pdf_path
1457,庭审实质化的路径和方法,龙宗智[1],四川大学法学院,2015,5,139,156,在我国，推动庭审实质化是刑事审判方式的重大变革，与刑事司法的体制、机制、制度、理念的变革紧密相关。实现庭审实质化，需适度阻断侦审联结，直接、有效地审查证据，包括完善证人出庭作证制度和非法证据排除程序；需充实庭审调查，改善举证、质证与认证；需完善庭审调查规则，调整审判节奏，加强释明权的运用，改革裁判方式；需充实二审庭审，明确检察官在二审法庭的职能定位，发挥其诉讼功能，合议庭则应当运用职权推动二审审理的精细化和庭审实质化。为适应庭审实质化要求，应改善庭审准备、加强辩护权保障、推动案件繁简分流以及建立、完善司法责任制。,以审判为中心;庭审实质化;司法改革;司法权,D925.1,27,,法学三大刊论文/法学研究/庭审实质化的路径和方法.pdf
1458,建设用地国有制的逻辑、挑战及变革,徐键,上海财经大学法学院,2017,5,93,112,在计划经济和人民公社体制下，全民所有制和集体所有制承载了城乡土地资源的权力性支配职能，以此形成了城乡二元的建设用地使用和管理制度。人民公社体制消解及计划经济体制转型后，集体所有制的权力性支配取向与国家意志产生了偏离，农村地区乱占滥用耕地的现象愈渐严重。在规约土地利用和土地资源市场化配置的社会性管制制度无法快速形成的情况下，权力性支配框架得以延续并得到改造，原本由全民所有制和集体所有制分别承载的权力性支配职能被集中于全民所有制，由此确立了建设用地国有制。建设用地国有制的实现依赖于征收，但计划经济体制下基于“国家需要”的征收正当化论述，无法容纳市场经济体制下的“市场需要”和“个人需要”，产生了征地正当性的疑问。权力性支配的逻辑也与市场逻辑相背离。在土地使用制度改革中，应当剥离所有制的权力性支配职能；土地公有的公共职能则应聚焦于居住权的保障和土地收益的分配。,土地公有制 建设用地 权力性支配 集体所有土地,D920.0,0,,法学三大刊论文/法学研究/建设用地国有制的逻辑、挑战及变革.pdf
1459,归责视野下共同犯罪的区分制与单一制,何庆仁,中国青年政治学院法学院,2016,3,140,158,我国刑法总则“共同犯罪”一节采取的是区分制还是单一制，近年来学界的争论颇多。但是，这些争论大多围绕条文规定本身展开，而未深入到对共同犯罪归责基础的分析。实际上，在区分制与单一制日渐趋同的今天，仅从是否区分了正犯与共犯，或者是否区分了定罪与量刑等方面，已经很难准确界定区分制与单一制。只有引入归责的视角，才能看到单一制的单独归责模式给不法概念的内涵带来的深层次问题。我国刑法规定主犯与从犯的立法采纳的是共同归责模式，并且区分了共同归责的核心人物与边缘人物。就此而言，我国刑法总则“共同犯罪”一节采取的是归责意义上的区分制。,共同犯罪;区分制;单一制;共同归责;单独归责,D913,61,,法学三大刊论文/法学研究/归责视野下共同犯罪的区分制与单一制.pdf
1460,当代中国司法生态及其改善,顾培东,四川大学法学院,2016,2,23,41,司法生态是指司法生存与运作所处的外部环境、条件及氛围，主要由政治生态、社会生态、法律职业生态三个要素构成。基于多种原因，我国司法生态在这三个方面都存在着不同程度的缺失，由此造成了现实中司法的诸多困窘。司法生态的改善必须着重解决三个基础性问题：主导政治力量如何切实保证司法权依法独立行使；社会应当如何正确认知和对待司法；司法自身如何恰当地体认和履践自己的政治和社会角色。改善司法生态的最根本路径在于建立以司法权威为核心的社会权威体系。在全面推进依法治国和深化司法改革的背景下，不仅需要提出和探索中国需要、应当有什么样的司法，同时全社会也需要真切地关注和思考中国司法需要、应当有怎样的外部生态。,司法生态;司法权威;司法改革,D922.296,108,,法学三大刊论文/法学研究/当代中国司法生态及其改善.pdf
1461,当代中国政法体制的形成及意义,侯猛,北京大学法学院副教授,2016,6,3,16,政法体制是党领导依法治国的制度和工作机制的重要组成部分，也是建设中国特色社会主义法治国家，实现国家治理体系和治理能力现代化的重要基石。当代中国的政法体制是在历史的演进中逐渐形成的，它主要包括两个方面：在条块关系中，以块块管理为主的同级党委领导体制；在央地关系中，党内分级归口管理和中央集中统一领导体制。研究中国的政法体制，仅用具有普适意义的现代西方概念来理解还不够，还需要运用本土概念深描中国的法律经验事实。这样才有可能反思和建构“关于中国”的社会主义法治理论。,政法体制;社会主义法治;条块关系;央地关系;民主集中制,D262.11,0,,法学三大刊论文/法学研究/当代中国政法体制的形成及意义.pdf
1462,当代中国法治共识的形成及法治再启蒙,顾培东,四川大学法学院,2017,1,3,23,社会成员法治共识的缺乏，是当代中国法治进程中最值得关注的问题之一。社会成员在法治问题上的分歧，集中体现于理想主义法治观与实用主义法治观的差异。理想主义法治观可分为朴素的理想主义、偏执的理想主义和理性的理想主义三种类型；实用主义法治观可分为朴素的实用主义、放纵的实用主义和理性的实用主义三种类型。理想主义法治观与实用主义法治观的形成及分歧，与法治知识传播和交流中的智识屏障直接相关，这些智识屏障造成了社会不同层面对法治本相了解的失真，进而在一定程度上造就了法治观念的差异。为此，应通过法治的再启蒙，强化全社会对于法治基本知识或法治本相的了解与认同，并以此为基础，推动全社会法治共识的形成。,法治观念;法治共识;法治启蒙,D621,0,,法学三大刊论文/法学研究/当代中国法治共识的形成及法治再启蒙.pdf
1463,当代国际私法上的一般性例外条款,陈卫佐,清华大学法学院,2015,5,194,207,最密切联系原则在当代国际私法上得到广泛运用，而传统的萨维尼式冲突规则又存在不足的背景下，以最密切联系原则为基础的例外条款在国际私法立法上有其必要性。由于作为总则性的一般条款的最密切联系原则、作为补充性原则的最密切联系原则和只存在于特定领域的特别例外条款均有其不足，例外条款在国际条约、欧盟统一国际私法和一国国际私法立法中的引入，呈现出了从特别例外条款到一般性例外条款的发展态势。一般性例外条款被赋予具有一般意义的矫正功能，同时须满足一定的适用条件。一般性例外条款一方面维持了一国正常的冲突规则在通常情况下的适用，另一方面又准许该国法院在正常的冲突规则所指定的法律体系与案件并无密切联系时，例外地适用与案件有最密切联系的另一法律体系，从而在保持法律适用的可预见性和安定性的同时，避免或克服了传统冲突规则的固定性、僵化性、机械性和盲目性。将一般性例外条款纳入一国的国际私法法典或主要的国际私法制定法已成为当代国际私法立法的一大趋势。,一般性例外条款;最密切联系原则;国际私法立法;矫正功能,D997,47,,法学三大刊论文/法学研究/当代国际私法上的一般性例外条款.pdf
1464,惩罚性赔偿的行政法反思,赵鹏[1],中国政法大学法治政府研究院,2019,1,41,55,"惩罚性赔偿在我国的引入和发展是对行政规制失灵的回应。该制度在激励私人参与公共规制的同时,也带来了过度的、缺乏效率的诉讼,导致法律规范当中不合理、不一致和表意模糊的内容被高度滥用。为此,司法系统需要发展和提高调控私人行动的技术与能力。我国过去偏于倚重行政规制,在此背景下引入惩罚性赔偿,需要在制度设计层面作大量精细化处理,确保惩罚性赔偿与既有行政规制体系的功能相协调,并在制度演进过程中兼顾彼此。",行政规制;惩罚性赔偿;职业索赔;请求行政机关履职之诉,D923.8,0,,法学三大刊论文/法学研究/惩罚性赔偿的行政法反思.pdf
1465,成文法背景下的判例实践——近代中国最高审判机构判例汇编与实效,刘昕杰[1],四川大学法学院,2021,5,193,208,"与大理院时期不同,国民政府最高法院时期的判例汇编是在成文法典陆续颁行的背景下进行的.在造法功能向释法功能转变的背景下,判例仍是最高司法机关行使法律解释权的重要方式.由于官方判例汇编不及时,国民政府时期出现了大量的民间判例汇编,因对判例的界定不清,不同的判例汇编也呈现出内容的差异.为了法官适用便捷,判例汇编大多将判例的裁判要旨摘录、拆分、重组,并以现行法律条文为体例,将最高法院判例的裁判要旨法条化、体系化,形成了事实上的法律补充规则体系.这种汇编方式强化了判例的适用便利,但遮蔽了判例的司法特征,判例之于成文法的实践优势并未得到彰显.在司法实践中,最高法院判例对下级法院审理同类案件仍具拘束力,但其实效已远不如大理院时期.随着成文法典的日益完善,判例在近代中国影响力的日益衰减也就势在必然了.",近代中国;最高法院;判例;判例汇编,D929,0,,法学三大刊论文/法学研究/成文法背景下的判例实践——近代中国最高审判机构判例汇编与实效.pdf
1466,成片开发与土地征收,黄忠[1],西南政法大学,2020,5,72,89,"新修订的土地管理法未采狭义公共利益的观点,仍将成片开发纳入了征收范围。将成片开发纳入征收有助于公共产品供应与规划落实,化解土地利用的负外部性,也有利于地利共享目标的实现,是我国工业化、城市化的必要基础。基于公共利益本身的发展性,将成片开发纳入征收亦不必然违背公共利益的内涵,反而符合发展中国家的现实国情。但相较土地管理法第45条第1款前四项,成片开发中的公共利益强度较弱,且有被滥用之风险。预防成片开发下的征收风险,既需规划和审批的事前内部控制,又应强化民主参与和司法审查等外部监督,更要围绕公共产品、地利共享的目标制定实体规范,即要求政府在成片开发中提供优质公共产品,为人的市民化提供物质基础,并设置议价购买的前置程序,引入留地安置的补偿方式,改革出让金的收支制度,以为城乡融合、地利共享提供制度保障。",成片开发;公共利益;征收;公共产品;地利共享,D92,0,,法学三大刊论文/法学研究/成片开发与土地征收.pdf
1467,我国侦查权的程序性控制,詹建红[1];张威[1],中南财经政法大学法学院,2015,3,139,157,"我国现有的侦查权程序性控制表现为以内部自律的科层制控制为主、外部他律的分权式控制为辅的基本制度格局。从制度构造的表象看,传统的线性分工模式、功利导向的控制方式和不彻底的程序性救济,暴露了侦查权程序性控制体系的残缺和现有制度的赢弱。在社会文化和制度环境的作用下,长期的科层制控制和检察监督所形成的固化观念,使我国侦查权的程序性控制陷入了理念上的＂内卷化＂,并逐步消解着以现有制度为对象而进行的种种机制性改良尝试。立足于未来发展,我国侦查权程序性控制的制度远景应该是建立合乎我国国情的司法审查模式,使侦查权的控制走向彻底的法治化和专业化。在既有的法律框架下,侦查权程序性控制的制度近景则是以非法证据排除规则为后盾,通过与检察监督的衔接,建立审前程序中以检察机关为中心、审判程序中以法院为中心的二阶层控制模式;并通过与案例指导、国家赔偿、司法建议等制度的配套运行,形成制度合力,倒逼侦查方式和技术的改善,进而促进制度远景目标的实现。",侦查权;程序性控制;司法审查;检警关系;二阶层控制模式,D925.2,36,,法学三大刊论文/法学研究/我国侦查权的程序性控制.pdf
1468,我国刑事上诉制度多元化的建构路径——以认罪认罚案件为切入点,牟绿叶[1],浙江大学光华法学院,2020,2,108,127,"世界主要国家和国际公约为保障被告人的上诉权,确立了权利型上诉和裁量型上诉两种上诉制度。上诉权的本质是要求国家保障被告人获得上一级法院审查的机会,两种上诉制度都体现了保障审查机会的核心要求。上诉理由审核制是裁量型上诉的重要特征,它体现了被告人申请权和法院决定权的分离,既能确保被告人有机会获得上诉救济,也有助于防止滥行上诉、控制案件数量并维护第一审程序的中心地位。目前,在我国部分认罪认罚案件中,确立裁量型上诉和上诉理由审核制具有正当性和必要性。未来,我国应综合考虑案件类型、刑罚轻重、认罪与否、一审程序等因素以及二审程序的价值取向和功能预期,探索构建二元或多元上诉结构,在上诉阶段进一步推进案件繁简分流和司法资源优化配置。",上诉权;上诉理由审核制;认罪认罚;审级制度,D92,0,,法学三大刊论文/法学研究/我国刑事上诉制度多元化的建构路径——以认罪认罚案件为切入点.pdf
1469,我国刑事诉讼中的检察院证明责任减轻制度,艾明[1],西南政法大学刑事检察研究中心,2025,2,190,207,随着多种减轻检察院证明责任的具体方法的创设，在我国刑事诉讼领域，检察院证明责任减轻制度已然成形。检察院证明责任减轻制度，是我国司法机关为克服证明困难，积极探索而取得的制度成果，具有鲜明的中国特色。目前，减轻检察院证明责任的具体方法主要包括推定、抽样取证、证明妨碍制度、犯罪数额综合认定，这四种方法运用不同机理，减轻了检察院的主观证明责任。未来我国应当通过强化制度正当性，提升具体规则的科学化和精细化水平，限制某些方法的扩张适用，建立必要的司法审查机制等举措，进一步完善检察院证明责任减轻制度。,刑事诉讼;检察院;证明责任;证明困难;证明责任减轻,D925.2,,,法学三大刊论文/法学研究/我国刑事诉讼中的检察院证明责任减轻制度.pdf
1470,我国协调国际平行诉讼的立场与方法——民事诉讼法第281条之体系解读,黄志慧[1],中南财经政法大学法学院,2024,4,205,224,"先受理法院规则作为协调国际平行诉讼的方法, 在两大法系国家的适用模式不同。我国民事诉讼法第281条针对国际平行诉讼确立的先受理法院规则之中国模式, 虽展现了我国在民事管辖权跨国分配中适度礼让外国法院的合作立场, 但由于忽视其适用场域的转换, 导致先受理法院规则理论上蕴含的协调国际平行诉讼之优势难以发挥。为克服法律僵化而对先受理法院规则设置的逃避条款, 既忽视了我国涉外民事诉讼规范体系自身蕴含的矫正作用, 也模糊了先受理法院规则与不方便法院原则的关系。鉴于国际民事诉讼中“先受案法院”与“适当法院”的关联性, 不方便法院原则可以替代先受理法院规则协调国际平行诉讼的功能。国际平行诉讼的规制存在国内法与多边机制之方法差异。多边机制规定的先受理法院规则, 可为我国协调国际平行诉讼提供跨国司法合作路径。对于多边机制规制外的国际平行诉讼, 我国更宜依据国内法规定的不方便法院原则予以规制。国际平行诉讼的有效规制, 最终取决于各国间司法互信的累积和提升。参与相关条约的磋商及善意履行条约义务, 并积极适用国内法规定的不方便法院原则确定管辖案件之“适当法院”, 应是我国协调国际平行诉讼的基本立场与方法。",先受理法院规则;不方便法院原则;国际平行诉讼;适当法院;管辖权项目,D,,,法学三大刊论文/法学研究/我国协调国际平行诉讼的立场与方法——民事诉讼法第281条之体系解读.pdf
1471,我国司法判决中的宪法援引及其功能——基于已公开判决文书的实证研究,冯健鹏,华南理工大学法学院,2017,3,44,59,我国司法实践中存在着援引宪法规范作为判决依据的现象。从裁判文书网收录的判决文书来看，援引宪法规范的判决涵盖了民事、行政和刑事等类型，但以前两种为多，它们在时间、法院层级和区域上也不平衡。在功能上，有个别判决体现出合宪性解释的意味；部分判决展现出多样化的基本权利第三人效力样态，但在应用上存在盲目性；大多数判决中，和宪法同时作为判决依据的法律规范与相关宪法条文内容基本一致，这种情况下对宪法规范的援引意义很有限，不过少数判决仍能体现出法院对于宪法相关内容的理解。整体而言，我国司法判决中的宪法援引存在关注内容而不关注效力的特点，而这是法院避开各种可能的制度争议的结果。,宪法实施;宪法援引;合宪性解释;基本权利第三人效力,D915.13,0,,法学三大刊论文/法学研究/我国司法判决中的宪法援引及其功能——基于已公开判决文书的实证研究.pdf
1472,我国批准《选择法院协议公约》的问题与对策,刘仁山[1],中南财经政法大学,2018,4,188,208,"《选择法院协议公约》是不同法系主要国家在协议管辖及与之相关的判决承认与执行问题上妥协的结果,是当今国际民商事规则的重要组成部分和国际民商事秩序的重要内容。我国立法及司法实践与《公约》核心条款尚有差距,虽不构成批准《公约》的根本障碍,但我国批准《公约》所面临的整体性问题、声明问题及具体修法问题,均须妥善解决。虽然批准《公约》有助于促进我国民商事判决的域外承认与执行,并推动我国涉外民事诉讼法制度与体系的完善,但是对于我国批准《公约》的时机,尚需慎重考虑。在我国参与包括《公约》在内的全球国际私法造法活动及国际民商事新秩序的构建过程中,应正确看待国家主权与当事人私人利益之间的关系。",《选择法院协议公约》;判决承认与执行;国际民商事秩序,D925.1,0,,法学三大刊论文/法学研究/我国批准《选择法院协议公约》的问题与对策.pdf
1473,我国民事执行回转理论基础与制度构造的革新,陈刚[1],广州大学法学院,2022,1,86,103,"我国民事执行回转制度一方面因在实践运行中背离民事诉讼法的立法趣旨,出现了""审执合一""的程序构造和可能被执行回转之诉替代之问题;另一方面因生成于传统职权主义诉讼体制,又面临着理论基础和制度构造都需要彻底改造的问题.相较于其他被执行财产事后救济制度,民事执行回转制度对于实现诉讼经济和诉讼迅速的理念,促成纠纷一次性或最大化解决,有着十分明显的制度优势.因此,将民事执行回转制度由职权进行主义运行模式改造成贯彻处分权主义的运行模式,使之在保留原有制度功能及优势的同时,又符合新时代民事诉讼的发展需要,是当下民事强制执行法立法过程中应予充分考虑和努力解决的重大课题.具体制度构建上,应将不当得利之债规定为民事执行回转制度的实体法基础,并将其定性为实质诉讼规范;坚持审执分立的程序构造和排除另诉的处理方案;将回转制度规定在民事诉讼法""审判程序""编中,并设立裁判解释程序.",执行回转;最终调整说;审执分立;不当得利,D,0,,法学三大刊论文/法学研究/我国民事执行回转理论基础与制度构造的革新.pdf
1474,我国民事自认的非约束性及其修正,段文波[1],西南政法大学,2020,1,100,116,"我国于2001年设立了以英美法为样板的自认制度,但其并非诉讼体制转向当事人主义的一环,而是法院提高诉讼效率、简化审理的手段之一。从立法规定和司法运作来看,我国法上的自认具有非约束性特征,具体表现为适用对象泛化、成立场域扩大化与拘束效力单向化。这不仅导致当事人在庭审中倾向于一概否认对方陈述,抑制了辩论的活性,自认的争点压缩机能也随之丧失殆尽。从法律移植的便宜性、亲缘性而言,完善自认制度应当借鉴大陆法系的相关经验,并以辩论主义为理论基础。在以争点为中心的新型两阶段审理模式中,自认应限于争点整理程序期日,并以主要事实和重要的间接事实为对象,同时注重当事人排除争点的意思要素,以保障当事人自由主张和辩论。",辩论主义;争点;自认;审判排除效,D92,0,,法学三大刊论文/法学研究/我国民事自认的非约束性及其修正.pdf
1475,我国民法典法人基本类型模式选择,罗昆,武汉大学法学院副教授,2016,4,119,136,法人基本类型模式迄今仍属于制定民法典的重大争议问题之一。欲解决此等争议，须先就民法典法人类型化的方法及其意义、法人基本类型模式选择的标准等基础性理论形成清晰认识。为了充分实现民法典法人制度的价值承载和制度表达功能，民法典法人制度应采“解析性类型化”方法而非“叙述性类型化”方法，并以逻辑周延性、确定性和实质性区别作为民法典法人基本类型模式选择的三项标准。营利法人与非营利法人基本类型模式因无法满足任何一项标准、企业法人与非企业法人基本类型模式因无法满足确定性和实质性区别标准，均不足采用。经由重新认识的社团法人与财团法人基本类型模式可以满足全部三项类型选择标准，但此种类型模式还需以公法人制度、开放性的财团法人制度为支撑方得合理可行。我国民法典法人基本类型模式选择应舍弃“捐助法人”概念，采用社团法人与财团法人基本类型模式。,法人;营利法人;企业法人;社团法人;财团法人,D923,91,,法学三大刊论文/法学研究/我国民法典法人基本类型模式选择.pdf
1476,我国法治政府建设地区差异的定量分析,王敬波,中国政法大学法治政府研究院,2017,5,35,52,地方法治政府的建设水平是全国法治政府建设的微观镜像。通过对地方政府法治水平的全面评估，验证了区域法治发展不平衡的客观现实。这种不平衡既表现为东、中、西部之间的法治水平存在差异，也表现为不同区域城市间均衡度不同。通过相关性分析发现，城市的法治政府状况与GDP、人均收入等经济指标之间存在正相关，这种相关性在东部和西部表现的更加明显。中部部分省市的政治推动也起到了重要作用，在一定程度上稀释了经济的基础作用。区域所具有的相同或者相似的文化因素缩小了城市间的差异，提高了区域政府法治状况的趋同度。区域法治水平差距的加大存在影响国家法治平衡和统一的可能性，也会加剧经济和社会发展的不平衡。不同地区应根据本地区特点探索加快法治进步的着力点。政务公开对于法治相对落后地区可以起到“牵一发动全身”的倒逼作用。地方政府应当加大公众参与力度，提高行政决策民主化程度，增强社会对于法治进步的“获得感”。,法治政府 区域法治 地方政府 定量分析,D922.11,0,,法学三大刊论文/法学研究/我国法治政府建设地区差异的定量分析.pdf
1477,我国犯罪附随后果制度规范化研究,彭文华[1],,2022,6,171,188,犯罪附随后果是指刑法之外的法律法规、规章等规定的，对有犯罪前科者及其家庭成员或亲属适用的，对特定权利和资质的限制、禁止或者剥夺。犯罪附随后果与刑罚、保安处分等具有性质上的不同，也会给犯罪人的正常工作、学习和生活造成严重影响，其严厉性有时不亚于刑事处罚。我国犯罪附随后果的表现形式复杂多样，其消极影响随着轻罪时代的到来会愈发严重。犯罪附随后果制度的规范化应贯彻权利理念，满足宪法规定和比例原则的要求，并以风险规避理论为指导；在方法上则有立法规范、司法程序和配套制度保障之别，应采取体系化、综合化的策略；基本路径是在明确犯罪附随后果具体适用条件的基础上，建立下位规范失效制度和系统化的犯罪人权利恢复与保障制度，确立合理有效的救济机制，在相关规定竞合适用时遵循司法优先原则，并构建犯罪附随后果数据库。,犯罪附随后果;刑事处罚;合宪性;比例原则,D,,,法学三大刊论文/法学研究/我国犯罪附随后果制度规范化研究.pdf
1478,我国知识产权法院的治理实效与制度逻辑,陈天昊[1];苏亦坡[1],,2023,1,179,204,运用双重差分法对2011年至2020年上市公司数据进行分析表明，我国于2014年底设立的知识产权法院取得了积极的治理实效，知识产权法院通过裁判提升纠纷解决效率及输出规范资源可以显著促进企业创新。回顾知识产权法院创设、建制及发展的历程可以发现，知识产权法院作为新创设组织面临的合法性压力及其采取的向上回应、横向竞争的行为逻辑，驱使其在过去的实践中努力提升裁判效率及裁判文书质量，这为司法治理发挥实效提供了具体案例，也为后续专门法院的建设及司法改革的推进积累了宝贵经验。知识产权法院在未来仍面临挑战，包括不同行为逻辑交互耦合导致的工作重心不规律摇摆，以及竞争环境下的资源压力可能引发其重新嵌入常规体系，今后的司法改革需对此采取措施审慎应对。,知识产权法院;司法改革;裁判质效;技术调查官;繁简分流,D,,,法学三大刊论文/法学研究/我国知识产权法院的治理实效与制度逻辑.pdf
1479,我国社区矫正法的历史地位与立法特点,吴宗宪[1],北京师范大学刑事法律科学研究院,2020,4,55,72,"2019年12月28日通过的社区矫正法,对于我国及国际社会的社区矫正具有重要意义,是我国社区矫正发展历史上一个新的里程碑。这部法律规定了中国特色的社区矫正基本法律制度,具有重要的历史地位。同时,这部法律的诸多规定有不少值得关注的特点,比如采取了合理的立法结构,确立了帮扶罪犯的制度,考虑了罪犯的生活便利,构建了社会参与的机制,肯定了专职社工的价值,规定了购买服务的制度。",社区矫正;社区矫正法;社会参与,D92,0,,法学三大刊论文/法学研究/我国社区矫正法的历史地位与立法特点.pdf
1480,我国行政诉讼中的预防性保护,罗智敏[1],中国政法大学法学院,2020,5,122,138,"行政诉讼中的预防性保护措施旨在为行政相对人提供富有实效性的司法保护。我国行政诉讼法及其司法解释中规定的行政行为停止执行、先予执行、财产保全、行为保全四种制度措施具有预防性保护功能。不过,相关规定着眼于维护公共利益与保障行政相对人权益的双重目的,集监督行政机关依法行政、保障行政行为的目的顺利实现、防止行政相对人权益遭受不可弥补的损害三重功能于一身,且立法没有针对上述不同功能配给不同规则,各项措施的申请程序不完善、裁量要件不完整,导致预防性保护功能在司法实践中未能得到充分发挥。建议在未来修法时,对具有预防性保护功能的制度措施加以整合,进一步明确相关裁量要件与审查模式,细化审查程序、增加上诉程序,以更好地满足行政相对人获得预防性保护的需求。",预防性保护;停止执行;先予执行;保全措施;实质性化解行政争议,D92,0,,法学三大刊论文/法学研究/我国行政诉讼中的预防性保护.pdf
1481,我国证券虚假陈述侵权责任规范模式之重构,邢会强[1],中央财经大学法学院,2025,1,137,154,我国证券法基于“威慑导向策略”，以统一的侵权责任规范、相同的侵权责任构成要件，规制不同市场以及不同发行方式的证券虚假陈述侵权行为，形成了证券虚假陈述侵权责任规范的一元模式。基于投资者特殊保护的目的，该一元模式下的侵权责任规范被定位为特殊侵权责任规范，实行无过错责任或过错推定责任、交易因果关系（信赖）推定和损失因果关系推定。这不完全符合欺诈市场理论，其过度应用扰乱了证券法制度的基本逻辑，导致证券市场主体利益失衡。我国证券虚假陈述侵权责任规范模式应重构为二元模式，即公开发行市场欺诈发行的特殊证券侵权责任规范与除公开欺诈发行之外的其他虚假陈述的一般证券侵权责任规范，后者仅在有效市场或信息披露义务人隐瞒重大信息情形下实行交易因果关系推定。,虚假陈述;欺诈发行;欺诈市场理论;过错推定;因果关系推定,D,,,法学三大刊论文/法学研究/我国证券虚假陈述侵权责任规范模式之重构.pdf
1482,我国集体土地征收制度的构建,王克稳,苏州大学王健法学院、东吴公法与比较法研究所,2016,1,56,72,与国有土地上房屋征收制度相比，构建我国集体土地征收制度所面临的问题要复杂得多，阻力也大得多。现行集体土地征收是为实现和保障国家对建设用地的垄断建立起来的。要缩小征地范围，将征地限缩在公共利益需要的范围内，必须首先打破“先征收、再出让”的国家垄断建设用地的供地模式，建立公益性建设用地与经营性建设用地相分离的建设用地供应制度。现行的集体土地征收以集体土地公有为逻辑起点，以国家利益至上为中心，以公权力为主导，制度设计上反映了公权的至上与私权的虚化。要平衡土地征收中的公益与私益，必须打破失衡的公权与私权配置机制，明确被征收人及其在土地征收中的基本权利，并为权利的行使提供充分有效的救济与保障。,集体土地征收;公益性建设用地;集体经营性建设用地,F371.2,16,,法学三大刊论文/法学研究/我国集体土地征收制度的构建.pdf
1483,所指确定与法律解释——一种适用于一般法律词项的指称理论,陈坤,山东大学法学院,2016,5,108,129,法律解释的一个重要任务是明确相关法律规则中的一般词项的所指，因此理应能够得到关于所指如何确定的一般理论的指导。然而，语言哲学中已有的三种指称理论（描述指称理论、直接指称理论与意向性理论）都难以直接运用到法律领域中。这或者是由于它们本身所存在的局限，或者是由于法律实践作为一种独特的交流活动所具有的区别性特征。一般法律词项的所指是由立法意图、客观知识与语言惯习共同决定的。其中，语言惯习的作用是限制性的，立法意图与客观知识的作用是指引性的。在所指确定的过程中，立法意图提供所指识别的标准，客观知识明确所指的范围。,法律解释;一般法律词项;语言惯习;立法意图,D90,103,,法学三大刊论文/法学研究/所指确定与法律解释——一种适用于一般法律词项的指称理论.pdf
1484,托底型回购合同的风险转嫁机理,王文胜[1],湖南大学法学院,2020,4,150,169,"融资租赁回购合同中,在第三人迟延履行债务等条件成就时,回购权利人可以选择要求回购义务人支付回购价款。商品房按揭贷款回购合同与之类似。此类合同的本质在于回购权利人将第三人不履行债务的风险转嫁给回购义务人,换言之,回购义务人为回购权利人对第三人的债权利益进行托底,故可称为托底型回购合同。托底型回购合同的权利义务构造与保证合同存在重大差异,不应适用或类推适用有关保证合同的规则。托底型回购合同在不同情况下可为债权让与、合同权利义务概括移转、买卖、约定形成权等多个模块的不同组合。托底型回购合同为分期履行债务关系中的债权人提供了一种在交易遭遇变故时将其在交易中的全部财产权益打包转让出去、迅速退出这一交易的新机制,对于鼓励交易、促进资金融通和商品销售具有独特价值。",回购合同;融资租赁;按揭;担保;保证,D92,0,,法学三大刊论文/法学研究/托底型回购合同的风险转嫁机理.pdf
1485,执法能力的损耗与重建——以基层食药监执法为经验样本,刘杨[1],中南财经政法大学法学院,2019,1,23,40,"执法是一个交织着执法偏差与执法纠偏的复杂实践,执法能力的损耗与重建是理解这一复杂实践的有益视角。执法能力会因行政体制内部张力而有所损耗,产生内部控制失灵、执法地方化、部门“孤岛化”等问题。执法能力也会在社会中发生损耗,造成执法资源稀释、执法过程异化等现象。面对执法能力的损耗,执法者应通过灵活执法、解释和创造规则、集中执法资源、建构执法空间等策略,在一线执法场景中再造执法能力。立法者和决策者也应不断改革和优化执法体制,通过强化执法控制、重构执法责任、延伸执法组织、动员社会力量来推动执法能力的重建。以基层执法经验作为分析样本,理解执法能力的损耗与重建机理,有助于从整体上把握转型期中国执法的实践逻辑,为当下的执法体制改革和执法能力建设带来启发。",执法偏差;执法能力;执法过程;执法体制;一线执法,D631,0,,法学三大刊论文/法学研究/执法能力的损耗与重建——以基层食药监执法为经验样本.pdf
1486,扩用无因管理相反请求权研究,李中原[1],,2024,3,57,76,扩用无因管理相反请求权可以作为我国民法典第980条的学术统称。第980条的适用范围包括不真正无因管理、不正当无因管理以及有益无因管理。改良或处分自己财产行为的溢出效应、宣传性或政府性行为的惠及效应均应排除于扩用无因管理的边界之外。判定扩用无因管理相反请求权能否成立，须依次评估管理行为给本人带来的得利是否具有可转移性、本人是否构成自由接受、得利对本人是否具有主观价值、管理对本人是否必要、管理人对管理行为之不正当性或权利瑕疵的认知状态。扩用无因管理人依第980条享有的价值补偿请求权，在得利对本人无价值或者管理人明知管理行为之不正当性或权利瑕疵仍然实施管理并产生有益费用的场合，应予排除，除非本人自由接受；在管理人因过失而不知管理行为之不正当性或权利瑕疵的场合，其管理行为产生的有益费用应当根据管理人的过失程度减轻本人的补偿责任。本人对有益费用承担补偿责任的，应当在其经济能力的范围内适当补偿。,扩用无因管理;相反请求权;不当得利;自由接受;强迫得利,D923,,,法学三大刊论文/法学研究/扩用无因管理相反请求权研究.pdf
